Company Name,Latitude,Longitude,Street,City,County,State,Confidence,Original Address
ALIS Consulting Services LLC,41.893398,-87.634877,222 W Ontario St,Chicago,Cook County,IL,High,"222 West Ontario St, Suite 230, Chicago, IL"
ALL CLEAN CONSTRUCTION SERVICES INC.,41.577097,-87.662599,1823 172nd St,East Hazel Crest,Cook County,IL,High,"1823 W 172ND Street, East Hazel Crest, IL"
"ALL-PRO HEATING, AIR CONDITIONING & PLUMBING, LLC",39.789393,-88.289831,1100 S Washington St,Tuscola,Douglas County,IL,High,"1100 S Washington St, Tuscola, IL"
ALMIGHTY 1 LITTLE HELPERS TRANSPORTATION INC,41.4922818,-87.7042985,21750 Main St,Matteson,Cook County,IL,High,"21750 Main St, Unit 8, Matteson, IL"
"ALO Engineering, Inc.",41.802099,-87.877418,625 S Stone Ave,La Grange,Cook County,IL,High,"625 S Stone Ave, La Grange, IL"
ALPETUS LLC,41.8882492,-87.62139953,73 Chicago Riverwalk,Chicago,Cook County,IL,Low,"73 East Lake Street #3202, Chicago, IL"
ALPHA AMERICAN MEDICAL SUPPLY PROFESSIONAL LIMITED LIABILITY COMPANY,41.897491,-88.237937,1800 W Hawthorne Ln,West Chicago,DuPage County,IL,High,"1800 W Hawthorne Ln, Ste 323, West Chicago, IL"
ALPHA ELECTRICAL SERVICES LLC,41.6837385,-87.6478424,11543 S Carpenter St,Chicago,Cook County,IL,High,"11543 S Carpenter, Chicago, IL"
ALPHA FIRE SPRINKLER COMPANY LLC,41.9078987,-88.020581,960 Dupage Ave,Lombard,DuPage County,IL,High,"960 Dupage Ave, Lombard, IL"
ALPHA OMEGA SYSTEMS CORPORATION,41.530682,-87.702809,3550 198th St,Flossmoor,Cook County,IL,High,"3550 West 198TH Street, Flossmoor, IL"
ALPHA POWER GROUP. LLC,41.472191,-87.900769,11872 Topanga Cyn,Frankfort,Will County,IL,High,"11872 Topanga Cyn, Frankfort, IL"
ALR DIVERSIFIED SUPPLY CHAIN MANAGEMENT LLC,42.9334698,-78.7450133,1168 Maryvale Dr,Cheektowaga,Erie County,NY,High,"1168 Maryvale Dr, Cheektowaga, NY"
"ALT-Enter, LLC",42.0618896,-87.7001953,1920 Lincoln St,Evanston,Cook County,IL,High,"1920 Lincoln Street, #3S, Evanston, IL"
"AMALGAMATED SERVICES, INC.",41.698343,-87.65301,1215 W 107th Pl,Chicago,Cook County,IL,High,"1215 West 107th Place, Chicago, IL"
AMB Renewable Energy Inc,41.746175,-87.584433,8168 S Cornell Ave,Chicago,Cook County,IL,High,"8168 S Cornell Ave, Chicago, IL"
"AMERICAN ENGINEERING CONSULTANTS, INC.",41.98779,-87.791525,5858 N Northwest Hwy,Chicago,Cook County,IL,High,"5858 N Northwest Hwy, Suite F, Chicago, IL"
AMERICAN TRUCK SERVICE ENTERPRISES INC.,41.841898,-87.776182,2642 S 61st Ave,Cicero,Cook County,IL,High,"2642 S 61st Ave, Cicero, IL"
"AMERICAN VETERAN ENGINEERING, LLC",41.836627,-88.004077,477 E Butterfield Rd,Lombard,DuPage County,IL,High,"477 E Butterfield Rd Ste 407, Lombard, IL"
AMEROC Export Inc.,42.103796,-87.857573,4126 Miller Dr,Glenview,Cook County,IL,High,"4126 Miller Drive, Glenview, IL"
"AMES Engineering, Inc.",41.771524,-88.03733,6330 Belmont Rd,Downers Grove,DuPage County,IL,High,"6330 Belmont Rd, Suite 4B, Downers Grove, IL"
AMF Specialists LLC,41.940499,-87.659889,1221 W Melrose St,Chicago,Cook County,IL,High,"1221 W Melrose St, Unit 4, Chicago, IL"
"AMS Elite Solutions, Inc.",42.280873,-87.870039,11 N Skokie Hwy,Lake Bluff,Lake County,IL,High,"11 N Skokie Hwy, Suite 207, Lake Bluff, IL"
ANALI TRUCKING INC,41.910185,-87.724269,3906 W North Ave,Chicago,Cook County,IL,High,"3906 W North Ave, Suite S, Chicago, IL"
ANC Midwest LLC,39.465682,-88.367488,1020 Stinson Ave,Mattoon,Coles County,IL,High,"1020 Stinson Ave, Mattoon, IL"
"ANCOMEX, LLC",41.857586,-87.667291,1627 W 18th St,Chicago,Cook County,IL,High,"1627 W 18th St, Chicago, IL"
ANTOINETTE MITCHELL CONSULTING LLC,41.899655,-87.752911,1035 N Leclaire Ave,Chicago,Cook County,IL,High,"1035 N Leclaire Avenue, Chicago, IL"
ANZ Solutions LLC,30.452127,-91.187713,301 Main St,Baton Rouge,East Baton Rouge Parish,LA,High,"301 Main St, Suite 2200, Baton Rouge, LA"
ANick Energy Services LLC,41.686094,-87.689943,11400 S Fairfield Ave,Chicago,Cook County,IL,High,"11400 S Fairfield, Chicago, IL"
AP Private Detective & Security Agency Ltd.,41.579242,-87.664687,17084 Winchester Ave,Hazel Crest,Cook County,IL,High,"17084 Winchester Ave, Hazel Crest, IL"
"APEX Direct, Inc.",41.971738,-88.184655,956 S Bartlett Rd,Bartlett,Cook County,IL,High,"956 South Bartlett Road, #253, Bartlett, IL"
APMonarch PLLC,41.831171,-87.656486,1200 W 35th St,Chicago,Cook County,IL,High,"1200 W 35th St, #300, Chicago, IL"
"APPLIED REAL ESTATE ANALYSIS, INC.",41.870117,-87.626381,914 S Wabash Ave,Chicago,Cook County,IL,High,"914 South Wabash Avenue, Chicago, IL"
"APS Consulting, Inc.",41.980065,-87.834807,5519 N Cumberland Ave,Chicago,Cook County,IL,High,"5519 N Cumberland Avenue, Suite 1011, Chicago, IL"
"APTUDE, INC.",41.807449,-88.069969,901 Warrenville Rd,Lisle,DuPage County,IL,High,"901 Warrenville Road, Suite 210, Lisle, IL"
AQL Technologies Inc.,42.040133,-87.858876,2604 W Dempster St,Park Ridge,Cook County,IL,High,"2604 E Dempster, Suite 201, Park Ridge, IL"
"AR Professional Property Preservation, Inc.",41.5918158,-87.6292725,556 W Taft Dr,South Holland,Cook County,IL,High,"556 West Taft Drive, South Holland, IL"
ARC Alternative and Renewable Construction LLC,41.66975573,-74.38510288,453 Cragsmoor Rd,Pine Bush,Orange County,NY,Low,"P O Box 453, Cragsmoor, NY"
ARCH EQUIPMENT GROUP LLC,38.708996,-90.094755,2601 Mockingbird Ln,Granite City,Madison County,IL,High,"2601 Mockingbird Ln, Granite City, IL"
ARF Food Safety Consulting Group,41.7146948,-87.6985058,9817 S Albany Ave,Chicago,Cook County,IL,High,"9817 S Albany Ave, Chicago, IL"
"ARK Engineering Associates, Ltd.",41.988945,-87.748035,5901 N Cicero Ave,Chicago,Cook County,IL,High,"5901 N Cicero Ave # 405, Chicago, IL"
"ARLINGTON RESOURCES, INC.",42.060027,-88.021001,4902 Tollview Dr,Rolling Meadows,Cook County,IL,High,"4902 Tollview Drive, Suite 100, Rolling Meadows, IL"
"ARQ, LLC",33.708523,-117.804556,3002 Dow Ave,Tustin,Orange County,CA,High,"3002 Dow Ave, Suite 524, Tustin, CA"
"ARTS WIRED ELECTRONICS, LLC",41.939038,-87.750897,4938 W Belmont Ave,Chicago,Cook County,IL,High,"4938 W Belmont Ave, 1st Floor, Chicago, IL"
ASA Law Group LLC,41.846219,-87.950096,1301 W 22nd St,Oak Brook,DuPage County,IL,High,"1301 22nd St, Suite 201, Oak Brook, IL"
"ASAF, Inc.",41.885239,-87.624168,151 N Michigan Ave,Chicago,Cook County,IL,High,"151 N Michigan Ave, C-16 Lower Level, Chicago, IL"
"ASC Group, Inc.",40.070605,-82.995982,800 Freeway Dr N,Columbus,Franklin County,OH,High,"800 Freeway Drive N, Ste 101, Columbus, OH"
"ASC Health, LLC",40.0248602,-83.2412477,3740 Darby Knolls Blvd,Hilliard,Franklin County,OH,High,"3740 Darby Knolls Blvd, Hilliard, OH"
"ASC Insulation, Fireproofing, and Supplies Inc.",42.03324798,-88.29219036,501 South St,Elgin,Kane County,IL,Low,"501 N Lafox Street, Unit N, South Elgin, IL"
ASC Window Corporation,41.743845,-87.653807,8240 S Racine Ave,Chicago,Cook County,IL,High,"8240 S Racine Ave, Chicago, IL"
"ASERET DEVELOPMENT CARPENTRY SERVICES,LLC",41.866139,-87.880997,925 Worcester Ave,Westchester,Cook County,IL,High,"925 Worcester Ave, Westchester, IL"
"ASIL Ventures, LLC",41.89069,-87.624787,444 N Michigan Ave,Chicago,Cook County,IL,High,"444 N Michigan Ave, Suite 1200, Chicago, IL"
"ASM Consultants, Inc.",41.849751,-88.306066,16 E Wilson St,Batavia,Kane County,IL,High,"16 E Wilson St, Batavia, IL"
"ASP Industries, Inc",43.170872,-77.682055,9 Evelyn St,Rochester,Monroe County,NY,High,"9 Evelyn St, Rochester, NY"
ASSEMBLE DESIGN WORKSHOP PLLC,42.077633,-87.757025,747 Lavergne Ave,Wilmette,Cook County,IL,High,"747 Lavergne Ave, Wilmette, IL"
ASSET ENGINEERING INC,28.0450021,-81.95353219,475 E Main St,Lakeland,Polk County,FL,Medium,"475 E Main St, 113 E Main St, Ste 5, Barton, FL"
ASTRI LLC,41.898849,-87.623204,175 E Delaware Pl,Chicago,Cook County,IL,High,"175 E Delaware Pl, Apt 7309, Chicago, IL"
"ATLANTIC PAINTING CO.,INC.",41.709792,-87.778974,10019 Southwest Hwy,Oak Lawn,Cook County,IL,High,"10019 Southwest Highway, Oak Lawn, IL"
"ATU Cartage, Inc.",41.6223432,-88.3173542,6909 Schlapp Rd,Oswego,Kendall County,IL,High,"6909 Schlapp Rd, Oswego, IL"
ATW HEALTH SOLUTIONS INC.,41.86824,-87.626327,1132 S Wabash Ave,Chicago,Cook County,IL,High,"1132 S Wabash Avenue, Suite 604, Chicago, IL"
"AUNTIE VEE'S, INC.",41.984946,-88.075785,120 Park Ct,Roselle,DuPage County,IL,High,"120 Park Ct, Roselle, IL"
AV Construction Consulting Corporation,42.134608,-87.835421,960 Butternut Ln,Northbrook,Cook County,IL,High,"960 Butternut Ln, Northbrook, IL"
AV Media Pros,41.766727,-87.567346,2347 E 70th Pl,Chicago,Cook County,IL,High,"2347 E 70th Pl, Chicago, IL"
AYO Foods,41.880281,-87.634734,227 W Monroe St,Chicago,Cook County,IL,High,"227 W Monroe, Suite 2100, Chicago, IL"
"Aaron Bros Moving System, Inc",41.820829,-87.623612,4034 S Michigan Ave,Chicago,Cook County,IL,High,"4034 S Michigan Ave, Chicago, IL"
Aaron Engineering Services,41.867445,-87.759154,5420 W Roosevelt Rd,Chicago,,IL,High,"5420 W Roosevelt Road, Chicago, IL"
"Abari Construction, Inc.",41.945149,-87.920896,556 County Line Rd,Bensenville,DuPage County,IL,High,"556 County Line Rd, Bensenville, IL"
"Abatement Materials, Inc.",41.662971,-87.584083,12700 S Butler Dr,Chicago,Cook County,IL,High,"12700 So Butler Drive, Chicago, IL"
Abator Information Services Inc,40.442499,-79.886087,615 South Ave,Pittsburgh,Allegheny County,PA,Medium,"615 South Avenue, Pittsburgh, PA"
"Abbott Connection, Ltd.",42.359851,-87.865142,2504 Washington St,Waukegan,Lake County,IL,High,"2504 Washington Street, Suite 303, Waukegan, IL"
"Abbott Industries, Inc.",41.934701,-87.948552,225 William St,Bensenville,DuPage County,IL,High,"225 William Street, Bensenville, IL"
"Abby Supply, Inc.",41.8317993,-87.9714262,2124 31st St,Oak Brook,DuPage County,IL,High,"2124 31st Street, Suite 2115, Oak Brook, Il, IL"
"Abitua Sewer, Water & Plumbing Inc.",42.202759,-88.315303,8705 Pyott Rd,Lake in the Hills,McHenry County,IL,High,"8705 Pyott Rd, Lake In The Hills, IL"
"Above the Rest Drone Services, inc.",41.876575,-87.634732,235 W Van Buren St,Chicago,Cook County,IL,High,"235 W Van Buren St, Unit 2211, Chicago, IL"
Absolute Informatics Inc,41.682377,-88.152025,1855 Raes Creek Dr,Bolingbrook,Will County,IL,High,"1855 Raes Creek Dr, Bolingbrook, IL"
"Absolute Staffing & Consulting Solutions, LLC",39.4603118,-77.0788,2221 Cherokee Dr,Westminster,Carroll County,MD,High,"2221 Cherokee Drive, Westminster, MD"
"Absolutely Anything Essential, LLC",41.830489,-87.616592,3521 S King Dr,Chicago,Cook County,IL,High,"3521 S King Drive, Chicago, IL"
Abundance Of Care Healthcare Staffing Agency LLC,41.851482,-87.937563,700 Commerce Dr,Oak Brook,DuPage County,IL,Medium,"Oakbrook Pointe 700 Commerce Dr Suite 500, Oakbrook, IL"
"Acacia Financial Group, Inc.",39.963027,-74.917808,6000 Midlantic Dr,Mount Laurel,Burlington County,NJ,High,"6000 Midlantic Drive, Suite 410 North, Mt. Laurel, NJ"
"Acamard Technologies, Inc",42.2050998,-88.0718065,452 Oakwood Rd,Lake Zurich,Lake County,IL,High,"452 Oakwood Road, Lake Zurich, IL"
Accede Solutions Inc,42.113293,-88.095514,164 Ela Rd,Inverness,Cook County,IL,High,"164 Ela Rd, Inverness, IL"
"Accel Construction Services Group, LLC",41.922018,-87.672346,2211 N Elston Ave,Chicago,Cook County,IL,High,"2211 N Elston Ave, Suite 302, Chicago, IL"
Accelar Group LLC,41.80667,-88.108565,4300 Commerce Ct,Lisle,DuPage County,IL,High,"4300 Commerce Court, Suite 108, Lisle, IL"
"Accent Landscape Design, Inc.",42.3471249,-88.1605128,27 Chesterton Dr,Volo,Lake County,IL,High,"27 Chesterton Dr, Volo, IL"
"Accent Marketing, Inc.",41.908908,-87.660544,1467 N Elston Ave,Chicago,Cook County,IL,High,"1467 N Elston Suite 100, Chicago, IL"
"Accent Urban Design, Inc.",41.556186,-87.657684,1655 Evergreen Rd,Homewood,Cook County,IL,High,"1655 Evergreen Rd, Homewood, IL"
"Access Control Company, Inc.",41.506908,-90.539682,511 44th St,Rock Island,Rock Island County,IL,High,"511 44th St, Rock Island, IL"
"Access Engineering, LLC.",38.519442,-90.362078,11820 Tesson Ferry Rd,St Louis,,MO,High,"11820 Tesson Ferry Rd, Ste 203, St. Louis, MO"
"Access Therapies, Inc.",39.885745,-86.266027,7345 Woodland Dr,Indianapolis,Marion County,IN,High,"7345 Woodland Dr, Suite B, Indianapolis, IN"
"Accessology Too, LLC",33.21586,-96.625053,1407 W University Dr,McKinney,Collin County,TX,High,"1407 W University Dr, Mckinney, TX"
"Acclaim Collier Engineering, LLC",41.875683,-87.708735,3304 W Van Buren St,Chicago,Cook County,IL,High,"3304 W Van Buren, Unit 1, Chicago, IL"
"Accorn Granite & Natural Stone, Inc.",41.880779,-87.69512,2727 W Madison St,Chicago,Cook County,IL,High,"2727 W Madison St, Chicago, IL"
"Accredited Construction Material Testing Laboratory, Inc.",42.125584,-87.930026,925 Seton Ct,Wheeling,Cook County,IL,High,"925 Seton Ct, Unit 9, Wheeling, IL"
"Accugen laboratories, inc",41.74943924,-87.93295288,,Willowbrook,DuPage County,IL,Medium,"Accugen Laboratories, Inc, 50 W 75th Street, Willowbrook, IL"
"Accurate Biometrics, Inc.",41.987336,-88.018768,500 Park Blvd,Itasca,DuPage County,IL,High,"500 Park Boulevard, Suite 1260, Itasca, IL"
Accurate Construction Site Services,41.4961233,-87.917485,12410 W Horseshoe Dr,New Lenox,Will County,IL,High,"12410 W Horseshoe Drive, Suite 8, New Lenox, IL"
"Accurate Data, Inc.",42.064889,-88.138692,2200 Stonington Ave,Hoffman Estates,Cook County,IL,High,"2200 Stonington Ave, Suite 230, Hoffman Estates, IL"
"Accurate Die Cutting, Inc.",42.02895,-87.971343,120 Joey Dr,Elk Grove Village,Cook County,IL,High,"120 Joey Drive, Elk Grove Village, IL"
"Accurate Environmental Solutions, Inc.",41.5155478,-87.7303301,524 Homeland Rd,Matteson,Cook County,IL,High,"524 Homeland Rd, Matteson, IL"
"Accurate Group, Inc.",42.19704,-87.938451,101 Schelter Rd,Lincolnshire,Lake County,IL,High,"101 Schelter Rd Suite B200, Lincolnshire, IL"
"Accuvoice, Inc.",42.127729,-87.853764,1357 White Mountain Dr,Northbrook,Cook County,IL,High,"1357 White Montain Drive, Northbrook, IL"
Ace Fire Protection LLC,41.7782517,-87.949897,52 Lincoln Oaks Dr,Willowbrook,DuPage County,IL,High,"52 Lincoln Oaks Drive, Apt 506, Willowbrook, IL"
"Ace Petroleum, Inc.",42.41523,-83.221214,18263 W McNichols Rd,Detroit,Wayne County,MI,High,"18263 W Mcnichols Rd, Detroit, MI"
Ace Restaurant Equipment & Supplies,41.847178,-87.624683,53 E 25th St,Chicago,Cook County,IL,High,"53 East 25th Street, Chicago, IL"
"Ace Restoration Services, Inc.",42.41523,-83.221214,18263 W McNichols Rd,Detroit,Wayne County,MI,High,"18263 W Mcnichols, Detroit, MI"
Ace Staffing LLC,41.720687,-87.7401,4740 W 95th St,Oak Lawn,Cook County,IL,High,"4740 W 95th St, A7, Oak Lawn, IL"
"Acento Advertising, Inc.",34.03652,-118.443039,11400 W Olympic Blvd,Los Angeles,Los Angeles County,CA,High,"11400 W Olympic Blvd, Suite 1200, Los Angeles, CA"
Acextic Corporation,42.023065,-88.207166,48 Hummingbird Ln,Streamwood,Cook County,IL,Medium,"48 Hummingbird Lane, Streamwood, IL"
Aclara Research LLC,41.894965,-87.63932,420 W Huron St,Chicago,Cook County,IL,High,"420 W Huron St, Chicago, IL"
Acosta's Transport Inc,42.361116,-87.858385,45 N Martin Ave,Waukegan,Lake County,IL,Medium,"45 N Martin, Waukegan, IL"
"AcrossTech, Inc",42.052815,-87.756684,9433 Terminal Ave,Skokie,Cook County,IL,High,"9433 Terminal Ave, Skokie, IL"
Action Advertising Inc.,41.848574,-87.624152,2420 S Michigan Ave,Chicago,Cook County,IL,High,"2420 South Michigan Avenue, Chicago, IL"
Action Bag Company,41.934594,-87.946032,1001 Entry Dr,Bensenville,DuPage County,IL,High,"1001 Entry Drive, Bensenville, IL"
"Action Group MGMT, LLC",25.9749,-80.245126,7971 Riviera Blvd,Miramar,Broward County,FL,High,"7971 Riviera Blvd Suite 205, Miramar, FL"
"Action Painting Co., Inc.",41.900732,-87.861071,2209 Division St,Melrose Park,Cook County,IL,High,"2209 Division Street, Melrose Park, IL"
"Active Cyber, LLC",32.966797,-96.8204,16000 Dallas Pkwy,Dallas,Dallas County,TX,High,"16000 Dallas Parkway, Suite 550, Dallas, TX"
Active Electrical Supply Company,41.968435,-87.734576,4240 W Lawrence Ave,Chicago,Cook County,IL,High,"4240 W Lawrence Avenue, Chicago, IL"
Active Office Solution,41.997022,-87.725568,3839 W Devon Ave,Chicago,Cook County,IL,High,"3839 West Devon Avenue, Chicago, IL"
Actuarial Factor LLC,25.687041,-80.315845,8950 SW 74th Ct,Miami,Miami-Dade County,FL,High,"8950 Sw 74 Court, Suite 1708, Miami, FL"
"Acumen Building Enterprise, Inc.",37.741622,-122.206598,7770 Pardee Ln,Oakland,Alameda County,CA,High,"7770 Pardee Lane Ste 200, Oakland, CA"
Acura Inc.,41.945149,-87.920896,556 County Line Rd,Bensenville,DuPage County,IL,High,"556 County Line Rd, Suite B, Bensenville, IL"
Acustom Transport Services LLC,41.542178,-87.591565,800 E 191st Pl,Glenwood,Cook County,IL,High,"800 East 191st Place 412, Glenwood, IL"
"AdCo Advertising Agency, Inc",40.782823,-89.612114,1302 W Pioneer Pkwy,Peoria,Peoria County,IL,High,"1302 W Pioneer Parkway, Peoria, IL"
"Ada S. McKinley Community Services, Inc.",41.856685,-87.625155,1863 S Wabash Ave,Chicago,Cook County,IL,High,"1863 S Wabash Ave, Chicago, IL"
Adams Painting Co,38.5782644,-89.9156859,125 White Pine Ave,O'Fallon,St. Clair County,IL,High,"125 White Pine Avenue, Ofallon, IL"
"Adams, Howard & Mathews Associates, LLC",42.0336826,-87.6721598,130 Main St,Evanston,Cook County,IL,High,"130 Main St, Evanston, IL"
"Added Dimension, LLC",38.742102,-90.586641,3898 S Old Highway 94,St Charles,St. Charles County,MO,High,"3898 Old Highway 94 South, Suite #3, St. Charles, MO"
Addison Electric Inc.,41.913964,-88.000682,502 Factory Rd,Addison,DuPage County,IL,High,"502 Factory Road, Addison, IL"
Adelante Construction Group LLC,41.715106,-87.559306,9901 S Torrence Ave,Chicago,Cook County,IL,High,"9901 S Torrence Ave, Chicago, IL"
"Adelante, P.C.",41.923476,-87.698696,2332 N Milwaukee Ave,Chicago,Cook County,IL,High,"2332 N Milwaukee Ave, 2nd Floor, Chicago, IL"
Adept Flooring LLC,41.682692,-87.673667,11601 S Longwood Dr,Chicago,Cook County,IL,High,"11601 South Longwood Drive, Chicago, IL"
"Administrative Resolutions Network, LLC",41.8843128,-87.6245844,180 N Michigan Ave,Chicago,Cook County,IL,High,"180 N Michigan, Suite 908, Chicago, IL"
"Adnama, Inc.",41.861524,-87.626884,1513 S State St,Chicago,Cook County,IL,High,"1513 S State St (Eft), Chicago, IL"
Adrenaline Special Events LLC,42.117252,-88.051037,345 N Eric Dr,Palatine,Cook County,IL,High,"345 N Eric Dr, Palatine, IL"
"Adrian Onates Trucking Services, Inc.",41.781013,-87.736682,6134 S Kolmar Ave,Chicago,Cook County,IL,High,"6134 S Kolmar, Chicago, IL"
Adriatica Construction Company,41.8822991,-88.4479575,42 Keslinger Rd,Elburn,Kane County,IL,High,"42W132 Keslinger Road, Elburn, IL"
"Advance Analytical Solutions, Inc.",41.72821,-87.595277,9142 S Woodlawn Ave,Chicago,Cook County,IL,High,"9142 S Woodlawn, Chicago, IL"
"Advance Electronic & Computer, Inc.",41.830662,-87.626944,3506 S State St,Chicago,Cook County,IL,High,"3506 S State St, Chicago, IL"
"Advanced Care Services, Inc",41.882852,-87.630584,77 W Washington St,Chicago,Cook County,IL,High,"77 West Washington, Suite 1425, Chicago, IL"
"Advanced Contractor Solutions, Inc.",41.940881,-87.743246,3302 N Knox Ave,Chicago,Cook County,IL,High,"3302 N Knox Ave, Chicago, IL"
"Advanced Integration Group, Inc.",40.448693,-80.124453,1 McCormick Rd,McKees Rocks,Allegheny County,PA,High,"1 Mccormick Road, Suite A, Mckees Rocks, PA"
"Advanced Partners, LLC.",28.5541738,-81.4472555,801 N Pine Hills Rd,Orlando,Orange County,FL,High,"801 North Pine Hills Road, Orlando, FL"
"Advanced Systems Consultant, Inc.",41.990819,-87.790571,6033 N Newburg Ave,Chicago,Cook County,IL,High,"6033 N Newburg Ave, Chicago, IL"
"Advanced Water Solutions, LLC",41.988491,-87.81822,7637 W Peterson Ave,Chicago,Cook County,IL,High,"7637 W Peterson, Chicago, IL"
Advanced Womens Healthcare S.C.,40.473128,-88.961585,2111 E Oakland Ave,Bloomington,McLean County,IL,High,"2111 E Oakland Ave, Bloomington, IL"
Advantage Brokerage Corporation,40.41653,-105.115471,2469 Indian Hills Dr,Loveland,Larimer County,CO,High,"2469 Indian Hills Drive, Loveland, CO"
"Advantage Business Systems, Inc.",41.6623072,-87.7464862,12644 S Holiday Dr,Alsip,Cook County,IL,High,"12644 S Holiday Drive, Alsip, IL"
Advantage Global Logistics Corp,42.16476,-71.057174,20 Mazzeo Dr,Randolph,Norfolk County,MA,High,"20 Mazzeo Dr, Ste 224, Randolph, MA"
"Advantage Marketing Group, Ltd",42.016365,-87.9632087,1550 Howard St,Elk Grove Village,Cook County,IL,High,"1550 Howard Street, Elk Grove Village, IL"
Advent Business Company Inc,41.699226,-88.209513,3023 Rollingridge Rd,Naperville,DuPage County,IL,High,"3023 Rollingridge Rd, Naperville, IL"
Advize Health LLC,28.604961,-81.287397,4550 Palmetto Ave,Winter Park,,FL,High,"4550 N Palmetto Ave, Unit 102, Winter Park, FL"
"Aeffect, Inc.",41.981154,-87.863004,5600 N River Rd,Rosemont,Cook County,IL,High,"5600 N River Rd, Suite 800, Rosemont, IL"
